service_date,day_class,table,field,category,count
2024-11-29,laboral,viajes,n_etapas,4,4332
2024-11-29,laboral,viajes,n_etapas,5,272
2024-11-29,laboral,viajes,n_etapas,6,32
2024-11-29,laboral,viajes,n_etapas,7,5
2024-11-29,laboral,viajes,n_etapas,8,3
2024-11-29,laboral,viajes,n_etapas,9,2
2024-11-29,laboral,viajes,netapassinbajada,0,2488320
2024-11-29,laboral,viajes,netapassinbajada,1,1102174
2024-11-29,laboral,viajes,netapassinbajada,2,29464
2024-11-29,laboral,viajes,netapassinbajada,3,610
2024-11-29,laboral,viajes,netapassinbajada,4,51
2024-11-29,laboral,viajes,ultimaetapaconbajada,0,1075792
2024-11-29,laboral,viajes,ultimaetapaconbajada,1,2544827
2024-11-29,laboral,viajes,periodo_inicio_viaje,59,3012
2024-11-29,laboral,viajes,periodo_inicio_viaje,60,8287
2024-11-29,laboral,viajes,periodo_inicio_viaje,61,104285
2024-11-29,laboral,viajes,periodo_inicio_viaje,62,451489
2024-11-29,laboral,viajes,periodo_inicio_viaje,63,397812
2024-11-29,laboral,viajes,periodo_inicio_viaje,64,542588
2024-11-29,laboral,viajes,periodo_inicio_viaje,65,319619
2024-11-29,laboral,viajes,periodo_inicio_viaje,66,549345
2024-11-29,laboral,viajes,periodo_inicio_viaje,67,579399
2024-11-29,laboral,viajes,periodo_inicio_viaje,68,407807
2024-11-29,laboral,viajes,periodo_inicio_viaje,69,246615
2024-11-29,laboral,viajes,periodo_inicio_viaje,70,10361
2024-11-29,laboral,viajes,periodo_fin_viaje,-1,1075863
2024-11-29,laboral,viajes,periodo_fin_viaje,59,1035
2024-11-29,laboral,viajes,periodo_fin_viaje,60,1898
2024-11-29,laboral,viajes,periodo_fin_viaje,61,18588
2024-11-29,laboral,viajes,periodo_fin_viaje,62,250558
2024-11-29,laboral,viajes,periodo_fin_viaje,63,353137
2024-11-29,laboral,viajes,periodo_fin_viaje,64,423234
2024-11-29,laboral,viajes,periodo_fin_viaje,65,219293
2024-11-29,laboral,viajes,periodo_fin_viaje,66,367764
2024-11-29,laboral,viajes,periodo_fin_viaje,67,385948
2024-11-29,laboral,viajes,periodo_fin_viaje,68,311119
2024-11-29,laboral,viajes,periodo_fin_viaje,69,192768
2024-11-29,laboral,viajes,periodo_fin_viaje,70,19414
2024-11-29,laboral,viajes,tipo_corte_etapa_viaje,M15M,60517
2024-11-29,laboral,viajes,tipo_corte_etapa_viaje,M3B,269570
2024-11-29,laboral,viajes,tipo_corte_etapa_viaje,M40M,20681
2024-11-29,laboral,viajes,tipo_corte_etapa_viaje,MS_B_B,18654
2024-11-29,laboral,viajes,tipo_corte_etapa_viaje,MS_B_B_NB,8357
2024-11-29,laboral,viajes,tipo_corte_etapa_viaje,MS_MT_MT,7116
2024-11-29,laboral,viajes,tipo_corte_etapa_viaje,MS_M_B,54834
2024-11-29,laboral,viajes,tipo_corte_etapa_viaje,MS_M_M,379587
2024-11-29,laboral,viajes,tipo_corte_etapa_viaje,RD,61325
2024-11-29,laboral,viajes,tipo_corte_etapa_viaje,SM2H,922283
2024-11-29,laboral,viajes,tipo_corte_etapa_viaje,UE,1817695
2024-11-29,laboral,etapas,tipo_dia,LABORAL,4807235
2024-11-29,laboral,etapas,tiene_bajada,0,1165847
2024-11-29,laboral,etapas,tiene_bajada,1,3641388
2024-11-29,laboral,etapas,tipo_transporte,BUS,1941152
2024-11-29,laboral,etapas,tipo_transporte,METRO,2327804
2024-11-29,laboral,etapas,tipo_transporte,METROTREN,79053
2024-11-29,laboral,etapas,tipo_transporte,ZP,459226
2024-11-29,laboral,etapas,periodoSubida,01 - PRE NOCTURNO,3293
2024-11-29,laboral,etapas,periodoSubida,02 - NOCTURNO,9517
2024-11-29,laboral,etapas,periodoSubida,03 - TRANSICION NOCTURNO,141145
2024-11-29,laboral,etapas,periodoSubida,04 - PUNTA MANANA,637321
2024-11-29,laboral,etapas,periodoSubida,05 - TRANSICION PUNTA MANANA,562993
2024-11-29,laboral,etapas,periodoSubida,06 - FUERA DE PUNTA MANANA,705850
2024-11-29,laboral,etapas,periodoSubida,07 - PUNTA MEDIODIA,402436
2024-11-29,laboral,etapas,periodoSubida,08 - FUERA DE PUNTA TARDE,699761
2024-11-29,laboral,etapas,periodoSubida,09 - PUNTA TARDE1,753581
2024-11-29,laboral,etapas,periodoSubida,10 - PUNTA TARDE2,544240
2024-11-29,laboral,etapas,periodoSubida,11 - FUERA DE PUNTA NOCTURNO,330411
2024-11-29,laboral,etapas,periodoSubida,12 - PRE NOCTURNO,16687
2024-11-29,laboral,etapas,periodoBajada,01 - PRE NOCTURNO,1294
2024-11-29,laboral,etapas,periodoBajada,02 - NOCTURNO,3480
2024-11-29,laboral,etapas,periodoBajada,03 - TRANSICION NOCTURNO,57663
2024-11-29,laboral,etapas,periodoBajada,04 - PUNTA MANANA,428872
2024-11-29,laboral,etapas,periodoBajada,05 - TRANSICION PUNTA MANANA,502743
2024-11-29,laboral,etapas,periodoBajada,06 - FUERA DE PUNTA MANANA,572247
2024-11-29,laboral,etapas,periodoBajada,07 - PUNTA MEDIODIA,295960
2024-11-29,laboral,etapas,periodoBajada,08 - FUERA DE PUNTA TARDE,508429
2024-11-29,laboral,etapas,periodoBajada,09 - PUNTA TARDE1,549155
2024-11-29,laboral,etapas,periodoBajada,10 - PUNTA TARDE2,431403
2024-11-29,laboral,etapas,periodoBajada,11 - FUERA DE PUNTA NOCTURNO,266279
2024-11-29,laboral,etapas,periodoBajada,12 - PRE NOCTURNO,23863
